"hashtag","count","promoted"
"spider-man",1,false
"reggie miller",1,false
"tim duncan",1,false
"#earthin3words",1,false
"kershaw",1,false
"blake griffin",2,false
"chile",1,false
"boris diaw",2,false
"#theamericans",3,false
"#prancingelites",5,false
"etem",3,false
"#catfish",6,false
"rangers win",5,false
"kevin hayes",6,false
"#supernatural",1,false
"#saverayvon",7,false
"juan lagares",1,false
"kolten wong",2,false
"#blackish",8,false
"deron williams",9,false
"matt grace",3,false
"beno udrih",3,false
"#survivor",6,false
"#idol",6,false
"#arrow",9,false
"jarrett jack",9,false
"#employmentfirst",1,false
"#tcpchampions",7,false
"fister",3,false
"david price",14,false
"#witw",3,false
"chicharito",6,false
"calbuco",4,false
"neil",2,false
"#ironnb",7,false
"#dinahdefensesquad",15,false
"#odu19",4,false
"rick carlisle",1,false
"#selfieforseb",4,false
"#endtrafficking",7,false
"barry bonds",13,false
"#cupidscup",12,false
"#humantrafficking",3,false
"ronaldo",6,false
"carly fiorina",5,false
"#digitaldiplomacy",12,false
"real madrid",12,false
"greg hardy",17,false
"#latinohealth",8,false
"cannon",3,false
"#hablemossebi",6,false
"durant",1,false
"#halamadrid",5,false
"#angola",2,false
"project fi",11,false
"#sglaunch",9,false
"#carbontax",1,false
"kevin ollie",1,false
"#humpday",1,false
"scott brooks",25,false
"hard summer",11,false
"#wpfd2015",1,false
"eisner",12,false
"#iwasdistractedby",10,false
"#whereareunow",11,false
"#unpopularactionmovies",15,false
"marvin lewis",7,false
"bernie williams",10,false
"tidal",14,false
"#democracyslam",6,false
"amy schumer",8,false
"enes kanter",3,false
"pat tillman",6,false
"#lwcf",5,false
"#prsancc",1,false
"#googledoodle",11,false
"andrew collier",8,false
"#wednesdaywisdom",3,false
"#fightfor15",13,false
"#loc2015",1,false
"everglades",10,false
"sandra bullock",19,false
"traffic alert",2,false
"#diadelatierra",5,false
"mr. z",1,false
"stockton blvd",1,false
"u.s. in september",4,false
"#spring2action",19,false
"#fasttrack",4,false
"#earthday",44,false
"lake mead",4,false
"riverside park",14,false
"good wednesday",2,false
"gazprom",2,false
"double the n.i.h. budget",9,false
"hump day",17,false
"park rd",2,false
"justin maxwell",2,false
"cadillac records",1,false
"seabrook",4,false
"#march2justice",11,false
"triple ot",6,false
"hawks win",3,false
"#ewa15",2,false
"#internetbestfriendday",16,false
"#earthday2015",11,false
"#earthdayeveryday",5,false
"james harden",2,false
"waka flocka",10,false
"#nshvschi",1,false
"ike davis",18,false
"#blackhawks",14,false
"#beatla",6,false
"rinne",8,false
"tyson chandler",1,false
"#bucciovertimechallenge",1,false
"mavs",10,false
"dirk",1,false
"dwight howard",12,false
"rondo",24,false
"#rickychat",3,false
"#selfieforjacob",6,false
"#asknacks",19,false
"raptors",1,false
"john wall",12,false
"josh smith",22,false
"#depressingtvreboots",37,false
"#dcrising",33,false
