"hashtag","count","promoted"
"Torygraph",1,false
"Kaka",1,false
"All The Best Ranveer Singh",1,false
"Djokovic",1,false
"#ReasonsToRespectJB",4,false
"#GraceShow",5,false
"Spirited Away",6,false
"#MakeAQuoteWhiny",6,false
"#ORLvDC",6,false
"Jackie Brown",12,false
"Jeff Lynne",10,false
"#callmeseb",13,false
"Fast and Furious 7",4,false
"#nickileaks",17,false
"Telegraph",10,false
"#ThankYouAJ",2,false
"Noel Fielding",4,false
"AJ Lee",25,false
"#chattyman",9,false
"Shawshank Redemption",18,false
"Freddie Mercury",18,false
"French Ambassador",11,false
"James Forrest",1,false
"Forrest",1,false
"#gogglebox",23,false
"#Eurovision60",27,false
"#Springwatch",5,false
"#missionsurvive",12,false
"#lukebrooksdeactivate",2,false
"Tom Ince",5,false
"#eurovisionsgreatesthits",2,false
"Kat and Alfie",4,false
"#watfordfc",3,false
"Derby",17,false
"#NewShawnSongMonday",3,false
"Berdych",1,false
"Faye",10,false
"#lukefriendtakeover",7,false
"Clive James",4,false
"#itfc",3,false
"Kenwyne Jones",12,false
"Bournemouth",8,false
"#AskMadison",9,false
"Ipswich",9,false
"#WouldULoveMeMusicVideo",30,false
"#tronlertwittermeetup",4,false
"#MarvTime",11,false
"Freddie Sears",6,false
"#wwfc",2,false
"Bristol City",9,false
"Fulham",10,false
"#cafc",2,false
"#ncfc",8,false
"Millwall",13,false
"Brentford",6,false
"Afobe",1,false
"Sovereign Debt",2,false
"Tryster",7,false
"Wycombe",6,false
"#WiganvSaints",1,false
"Patrick Bamford",5,false
"#SLWigStH",9,false
"Chitty Chitty Bang Bang",1,false
"Matt Johnson",4,false
"Four Seasons",4,false
"TEAM NEWS",2,false
"Pretend",2,false
"First Bombardment",3,false
"#JesusUpASong",9,false
"UNSCRAMBLE The Word",1,false
"Hocus Pocus",7,false
"Lingfield",10,false
"#BlackOutDay",23,false
"Lukaku",6,false
"#SLCasLee",3,false
"Mikel",4,false
"Hot Cross Buns",3,false
"#RIPHayleyOkines",10,false
"Johnny Cash",10,false
"Kiki's Delivery Service",11,false
"Jim McGovern",5,false
"Bank Holiday",14,false
"Gary Locke",6,false
"Stations of the Cross",1,false
"Stormers",1,false
"Peter Coates",2,false
"John Carver",7,false
"Happy Easter",21,false
"#AmplifyCONNOR",11,false
"Manager of the Month",1,false
"Ringo",3,false
"Happy Easter Weekend",2,false
"#BeatlesCookBook",32,false
"#SaroTheMusical2Day3",1,false
"#HURvSTO",3,false
"#JellyBellyFriday",2,false
"#BGSREMIXVIDEO",3,false
"#927KUFMBenin_",5,false
"#PrayForKenya",2,false
"#HighbeeFtOritshefemi_Aiye",1,false
"Green Party",5,false
"#MDS2015",5,false
"#wukar",5,false
"#FastFurious7",1,false
"#GoodFriday",44,false
"#LiesEveryoneTells",42,false
"Kenya",7,false
"Good Friday",4,false
"Easter",11,false
"#leadersdebate",7,false
"Hayley Okines",12,false
"#PitchedUp",7,false
"Brian Cox",1,false
"Nole",6,false
"#RIPPaulWalker",5,false
"#WhosBallsAreSore",4,false
"Amber Rose",4,false
"Joey Essex",4,false
"Fast 7",8,false
"#ClassicFilmsForFoodies",32,false
"#FREEJackAndJackGame",12,false
"#bbcqt",4,false
