"hashtag","count","promoted"
"#addblartimproveamovie",1,false
"royalty",3,false
"#americancrime",5,false
"#greysanatomy",2,false
"wnba",4,false
"lenny cooke",7,false
"brian white",6,false
"kris bryant",8,false
"#soleman",9,false
"ichiro",7,false
"downie",5,false
"#smackdown",8,false
"#scandal",11,false
"blake comeau",1,false
"mrazek",3,false
"datsyuk",6,false
"#moviequotecombos",8,false
"brian boyle",6,false
"giancarlo stanton",2,false
"brittany boyd",1,false
"#wnbadraft",7,false
"let's go rangers",2,false
"#askjack",7,false
"supporting eye candy",4,false
"#reasonwhysomeonewouldkillme",20,false
"lee remmel",9,false
"#askjack3",4,false
"#thefamchallenge",14,false
"#rockinriousa",13,false
"liam and sophia",2,false
"kim richards",6,false
"#bbcdebate",10,false
"#theforceawakens",24,false
"#ladylikelaws",2,false
"chewbacca",5,false
"han and chewie",2,false
"adrian peterson",18,false
"star wars",28,false
"britt mchenry",33,false
"troy kelley",1,false
"#starwarscelebration",3,false
"crystal castles",4,false
"james franklin",1,false
"spartan strike",4,false
"#stormtrooper",5,false
"calum and luke",6,false
"world bank",1,false
"lincoln chafee",11,false
"#supervillainpickuplines",11,false
"kylo ren",2,false
"terran petteway",7,false
"barter 6",36,false
"isner",3,false
"andy slavitt",1,false
"virginia tech",3,false
"#jacobontourwithr5",16,false
"#everydaysexism",25,false
"tomorrow is friday",3,false
"happy friday eve",1,false
"animal kingdom",3,false
"antonio gates",1,false
"#globalag",5,false
"beach blvd",1,false
"scott brooks",22,false
"#nationalhighfiveday",47,false
"kiev",2,false
"north quincy",2,false
"#wawaday",6,false
"good thursday",9,false
"national high five day",1,false
"feliz jueves",1,false
"cirque",4,false
"adviser",4,false
"#crapaband",15,false
"#time100",36,false
"monfils",9,false
"good thursday morning",2,false
"#mythologicalmusicians",3,false
"citadel",21,false
"parkland",4,false
"#fridayeve",4,false
"sewol",1,false
"batman vs superman",3,false
"greenbelt station",6,false
"#cannes2015",13,false
"bea and jacob",1,false
"#skollwf",11,false
"lawrence of arabia",2,false
"cano",1,false
"#theamericans",1,false
"#sciatica",5,false
"thank you nina dobrev",1,false
"hannah montana is on",5,false
"#batmanvsuperman",3,false
"#idontsleepenoughbecause",1,false
"double ot",1,false
"#rahulreturns",6,false
"#nbaplayoffs",5,false
"jj abrams",13,false
"marc gasol",1,false
"#dosacero",6,false
"safaree",7,false
"jalen rose",15,false
"robinson cano",5,false
"crawford",7,false
"preds",4,false
"#askamell",10,false
"pacers",9,false
"thunder",9,false
"pelicans",14,false
"spurs",13,false
"#blackhawks",19,false
"#catfish",14,false
"#bucciovertimechallenge",12,false
"paul george",19,false
"#usavmex",14,false
"#bandwiches",34,false
