"hashtag","count","promoted"
"#chavezfonfara",1,false
"#mynightmare",1,false
"josh smith",1,false
"#matthysseprovodnikov",3,false
"rondo",4,false
"rangers",4,false
"#spiritedrepublic",4,false
"#crawforddulorme",2,false
"crosby",2,false
"jason terry",7,false
"#ufconfox15",2,false
"mavs",8,false
"dwight howard",7,false
"#outlandertrial",5,false
"#rockhall2015",2,false
"oj mayo",1,false
"eichel",1,false
"#orphanblack",11,false
"d.rose",5,false
"#prom2k15",1,false
"#dcvhou",1,false
"mcdavid",9,false
"edmonton",8,false
"#hospitalamovie",7,false
"oilers",2,false
"#nhldraftlottery",2,false
"derrick rose",14,false
"aaron brooks",2,false
"bucks",8,false
"shared belief",2,false
"#populism2015",9,false
"#ufcnewjersey",20,false
"draymond green",2,false
"pelicans",8,false
"#iwantdigi",4,false
"wittman",1,false
"curry",11,false
"anthony davis",19,false
"#wizards",5,false
"warriors",10,false
"#callmecam",17,false
"norris cole",5,false
"#starwarsrebels",3,false
"mark jackson",16,false
"#facup",1,false
"lou will",6,false
"kyle lowry",5,false
"lou williams",1,false
"arsenal",1,false
"chelsea",6,false
"wall",1,false
"wizards",5,false
"the truth",2,false
"ian desmond",3,false
"#shawnaccesspass",1,false
"beal",8,false
"falcao",5,false
"hazard",3,false
"drew gooden",9,false
"de gea",1,false
"#howicopewithidiots",1,false
"paul pierce",21,false
"john wall",18,false
"fellaini",1,false
"black eyed peas",2,false
"#dcrising",4,false
"mike thorne",4,false
"#relationshiprulesin5words",18,false
"barcelona",2,false
"messi",5,false
"funky buddha",6,false
"#earthday",1,false
"#fitnsummit",2,false
"nadal",5,false
"camp nou",4,false
"valencia",5,false
"adriano",2,false
"nba playoffs",5,false
"#gafesummit",3,false
"everton",4,false
"#mm15",2,false
"baines",2,false
"claudio bravo",3,false
"#wizraptors",7,false
"#nbaplayoffs",7,false
"traffic advisory",6,false
"prom day",2,false
"#baa5k",8,false
"thigh",1,false
"#sls15",16,false
"been around the world",7,false
"#rsd15",6,false
"#ead2015",3,false
"#globalcitizenearthday",41,false
"#recordstoreday",32,false
"libertine",2,false
"thigh tattoo",4,false
"jalalabad",1,false
"good saturday",12,false
"katie hopkins",11,false
"#ijf15",10,false
"chelsea handler",16,false
"music core",3,false
"kris bryant",4,false
"britt mchenry",9,false
"#stressreliefin4words",9,false
"#sageparisassembly",10,false
"#n1canalfiesta16",18,false
"crawford",13,false
"star wars",28,false
"#fitn",22,false
"blackhawks",13,false
"#jalalabad",13,false
"#themessengers",2,false
"#bringit",16,false
"turn up",19,false
"jordan baker",2,false
"resfest",8,false
"#rockthered",5,false
"the pinkprints",1,false
"#blackhawks",9,false
"alex rodriguez",1,false
"lawrie",3,false
"jarret stoll",14,false
"mike trout",9,false
"#dd4l",1,false
"quad",23,false
"#proudoflouis",23,false
"#spockquestionssonglyrics",23,false
"#bamastatestyle",8,false
"#capsisles",14,false
