"hashtag","count","promoted"
"#abc2020",4,false
"Mark Canha",4,false
"Tim Duncan",4,false
"Timmy",4,false
"James Harden",5,false
"#Bellator136",1,false
"#GumGate",5,false
"Josh Smith",2,false
"Chase Headley",2,false
"Market Street",6,false
"Patty Mills",1,false
"#happyhour",2,false
"#ccaasb",2,false
"UCLA",7,false
"Billy Hamilton",1,false
"Sandy Leon",2,false
"Niese",1,false
"Andrelton Simmons",4,false
"#NationalSiblingDay",9,false
"Mike Miller",3,false
"Cameron Maybin",2,false
"Rob Scuderi",4,false
"Downie",1,false
"Vic Mensa",1,false
"Joey Votto",5,false
"#newHugocategories",15,false
"Wade Miley",10,false
"Eovaldi",2,false
"Jaden Smith",3,false
"Prius",6,false
"Ben Crenshaw",10,false
"Caleb Swanigan",6,false
"Dustin Johnson",1,false
"#mcjw2015",2,false
"McAllister",1,false
"EF-4",4,false
"#TwitchCon",10,false
"U Mad",17,false
"#CondimentAFilm",17,false
"Derek Holland",4,false
"Joe Biden",11,false
"#AskCam3",23,false
"Windows 10",1,false
"#GSVC2015",2,false
"#future4good",10,false
"Bud Norris",7,false
"#FlashbackFriday",1,false
"#massive",2,false
"Rocky Horror Picture Show",13,false
"Wayne LaPierre",1,false
"Jordan Spieth",15,false
"#HillarysBigAnnouncement",31,false
"Anthony Spencer",3,false
"Hatbox Ghost",2,false
"Fort Riley",3,false
"Spieth",4,false
"#travelskills",9,false
"#SCAA2015",1,false
"#LOTPAcousticVideo",9,false
"#1DisFinallyFreeFromModest",20,false
"Raul Castro",6,false
"The Great Gatsby",18,false
"Dog Food",9,false
"Hillary Clinton",1,false
"Fred Hoiberg",6,false
"#PyCon2015",19,false
"Modest",6,false
"#AWSSummit",4,false
"#Steelers",8,false
"#fridayreads",2,false
"Daredevil",3,false
"San Quentin",22,false
"Shayanna Jenkins",1,false
"Ben Franklin Bridge",3,false
"Alex Soto",1,false
"Anne Arundel County",1,false
"#PTDTK",13,false
"#NationalSiblingsDay",47,false
"Finally Friday",3,false
"GE Capital",15,false
"#WalterScott",8,false
"2008 Mumbai",1,false
"Lauren Hill",40,false
"Fairdale",18,false
"Eyes Above",2,false
"Needs Music PR",3,false
"Chef Curry",1,false
"Ezzard Charles",5,false
"#SciFi80sBands",7,false
"Curry",16,false
"Steph",4,false
"LA Kings",2,false
"#MM2015",6,false
"Richie Benaud",2,false
"Space Gray",8,false
"Inside the NBA",7,false
"Anne Hathaway",5,false
"#AppleWatch",38,false
"#Daredevil",30,false
"Lillard",9,false
"#BlackOutHarmonizers",12,false
"#ThingsBetterThanTheIranDeal",7,false
"#GreysAnatomy",8,false
"Blazers",9,false
"Oracle",4,false
"Steph Curry",17,false
"#JackJohnsonIsAmazingBecause",21,false
"Rochelle",4,false
"#FrozenFour",3,false
"Troy Polamalu",22,false
"Stephen Curry",4,false
"#SPLASH",4,false
"#WarriorsGround",4,false
"#ChristianPressPlayCT",2,false
"Kings",10,false
"Klay",12,false
"#AstronautProblems",49,false
