"hashtag","count","promoted"
"#Badgers",1,false
"#MyTombstoneIn5Words",1,false
"Duke",2,false
"Tyus Jones",3,false
"Kaminsky",4,false
"Okafor",5,false
"JJ Watt",2,false
"#QueComes",6,false
"Mariano Martinez",5,false
"Quinn Cook",1,false
"Grayson Allen",8,false
"Winslow",3,false
"Frank Ocean",6,false
"#DWTS",9,false
"#NCAAChampionship",9,false
"Neville",4,false
"Jhonni Blaze",3,false
"Nina Dobrev",2,false
"#LHHNYReunion",12,false
"#EstrenoEsperanzaMia",9,false
"#MelhorFandomCPCOM",19,false
"Fernando Vallejo",11,false
"Elena Is The Soul Of TVD",23,false
"#GoldenShawnAccessPass",7,false
"Matt Kemp",1,false
"Pellegrini",1,false
"#YoConMarioBautista",7,false
"Bryce Harper",7,false
"#IOnceDatedSomeoneWho",12,false
"Yaya Toure",1,false
"Mano Brown",21,false
"#TopChef",5,false
"#MdT7",8,false
"Mike Trout",2,false
"#LaVoz3",19,false
"Man City",18,false
"Crystal Palace",18,false
"David Price",1,false
"#وجه_كلمه_لنفسك_في_تويته",6,false
"Palace",3,false
"Abraham",5,false
"Yankees",1,false
"Irkçıyız NeOlacak",5,false
"Felisa Miceli",4,false
"#Tatort",7,false
"Bad Blood",1,false
"Wolves",1,false
"#BedtimeStoriesTour",7,false
"Jose Reyes",2,false
"Malky Mackay",6,false
"#alhilal_UNESCO_partner",4,false
"JD Martinez",1,false
"Diwan",17,false
"#AskTylerAnything",5,false
"#AskPointlessBlog",1,false
"NAO QUERO IR PRA ESCOLA HJ",11,false
"Michelle Obama",4,false
"#friendzone",16,false
"SansürsüzÖzgür SosyalMedya",8,false
"きんモザ",4,false
"#HappySiwonDay",10,false
"#ÇözümVPNdeğilHDP",2,false
"肩ズン",3,false
"キスブサ",8,false
"민머리",8,false
"엘러뷰",6,false
"롤링페이퍼",14,false
"エビ中",4,false
"Excited For Pangako Sayo",3,false
"#OpeningDay",43,false
"ダイオウ",3,false
"ダイオウイカ",1,false
"#افضل_من_يسدد_ركلات_الجزاء",2,false
"버퍼링",6,false
"스타캐스트",5,false
"影山先輩",2,false
"#OdeioGaysPorque",21,false
"#qanda",9,false
"#TwitterisblockedinTurkey",33,false
"スカッ",9,false
"#ميول_عايلتك_الرياضيه",17,false
"#BDMELODI_176",2,false
"Sergi Barjuan",4,false
"#HSM2",8,false
"#평소_덕질_스타일",7,false
"#ChangeSongTitlesToFifi",11,false
"Igbos",8,false
"Yeni Şafak",16,false
"#FelizLunes",12,false
"#HANAPINULITSIKUYAHARRYSAPINAS",18,false
"Easter Monday",12,false
"#絵描き死亡カルタ",5,false
"#Unpopular80sBands",3,false
"İsmet İnönü",4,false
"TEİAŞ Genel Müdürü",10,false
"Edward Snowden",10,false
"Oba of Lagos",17,false
"John Oliver",1,false
"#اوصف_جوك_الحين",14,false
"Aline",5,false
"JD Baltazar",2,false
"#FifthHarmonySeAutovoto",7,false
"LIAM PASUBO",38,false
"#MexicansChidos",15,false
"We Miss ViceRylle",10,false
"#FOJD",13,false
"Amanda",8,false
"#batepapobbb",2,false
"#RetoZuritaVsMarioRuiz",8,false
"#KidInLoveOniTunes",6,false
"Tカード",11,false
"Twin Peaks",7,false
"Anderson Silva",3,false
"Rolling Stone",5,false
"Cubs",12,false
"#KidInLoveAtMidnight",1,false
"#TUFBrasil",2,false
"#BlackGirlsRock",3,false
"#NoseVosPeroYo",10,false
"#MadMen",16,false
