"hashtag","count","promoted"
"#MaryMary",2,false
"Steph Curry",3,false
"Bruins",5,false
"#AmericanCrime",5,false
"#LipSyncBattle",5,false
"Troy Polamalu",6,false
"Heat",3,false
"Brendan Smith",2,false
"#Emoji2016",4,false
"#ThingsBetterThanTheIranDeal",4,false
"Michael Beasley",6,false
"Rochelle",12,false
"#ilwx",2,false
"#Smackdown",10,false
"Suitland",4,false
"#GreysAnatomy",14,false
"#FreeAmirNow",1,false
"#GetESEARight",3,false
"Richie Benaud",6,false
"Census Bureau",15,false
"Ian Kennedy",1,false
"#AaronHernandez",1,false
"Beijing",3,false
"#SpecialReport",4,false
"#RejectedCheesecakeFlavors",5,false
"#FrozenFour",19,false
"#StartTheSpark",1,false
"#Astrodome",9,false
"Bobby Hurley",8,false
"Pizza Hut",9,false
"Jed Lowrie",4,false
"Jordan Spieth",19,false
"OITNB",9,false
"Ernie Els",1,false
"#StarttheSpark",7,false
"#BellsAcrosstheLand2015",13,false
"#MW2015",9,false
"Sims",6,false
"Black Ops 3",11,false
"#SU4T",7,false
"Strasburg",7,false
"#BetterPolitics",11,false
"#CEOsummit2015",1,false
"Ian Desmond",9,false
"True Detective",27,false
"Red Line",6,false
"#NewsHourChats",5,false
"#HealthWorkersCount",5,false
"Matt Harvey",17,false
"#OITNB",11,false
"Orange is the New Black",5,false
"Charley Hoffman",4,false
"#PrayForMamaSwift",36,false
"#CEOSummit2015",1,false
"#APX150th",1,false
"Lincoln Chafee",13,false
"#RaganPR",11,false
"#AskTheSurgeonGeneral",3,false
"#SyriaWeapons",13,false
"Le'Veon Bell",7,false
"#StandUp4Transportation",16,false
"#SalesforceTour",1,false
"#ESEA",6,false
"Ariana",1,false
"Civil War",11,false
"LEGO Dimensions",9,false
"Robby Mook",3,false
"#Appomattox",1,false
"Bob Marley Museum",1,false
"#Morocco",3,false
"#nvtc",4,false
"#BestofDC2015",10,false
"Lego Dimensions",2,false
"#askricky",2,false
"#AnimalFacts",7,false
"Jamaica",7,false
"Big Sean",32,false
"Clinton",6,false
"Appomattox",9,false
"Good Thursday",1,false
"#Tsarnaev",4,false
"Iran's Rouhani",2,false
"Sabra",9,false
"Lizzie McGuire",2,false
"#BostonBombing",18,false
"#NPHWchat",10,false
"#Jordan",10,false
"Rand Paul",25,false
"#WalterScott",27,false
"North West",12,false
"#Bruins",13,false
"Braden Holtby",1,false
"Justin and Ariana",26,false
"#Jamaica",7,false
"That's So Raven",4,false
"Gerald Green",1,false
"Cherry Bomb",23,false
"iOS 8.3",15,false
"#RejectedHobbies",8,false
"SEND ME QUESTIONS",14,false
"#Catfish",16,false
"Bob Schieffer",12,false
"#RBDivasLA",20,false
"Adrian Gonzalez",26,false
"#BirdBands",37,false
"#CapsBruins",15,false
