"hashtag","count","promoted"
"#420regrets",1,false
"#notuvisteinfanciasi",2,false
"bryan price",5,false
"blue bell",5,false
"#askethanandgrayson",6,false
"jimmy butler",6,false
"#quecomes",6,false
"#dwts",6,false
"bo dallas",3,false
"#christianistherealwinner",1,false
"winnipeg",7,false
"ashley nicole",1,false
"rasheeda",10,false
"#handwritteninspirations",5,false
"stevie j",3,false
"mama dee",7,false
"momma dee",9,false
"tiffany foxx",1,false
"jessica dime",1,false
"joseline",1,false
"#lhhatl",15,false
"fuerza celli",6,false
"selamat hari kartini",20,false
"#مقيم_يصفع_سعوديه",13,false
"jace",2,false
"#lqsahavuelto",6,false
"de luca",13,false
"big sean",7,false
"#visavis",13,false
"#weallareshots",22,false
"doug buffone",3,false
"fenerbahçe ülker",15,false
"şenol güneş",4,false
"#الوحده",5,false
"#weknowwhoareherefor1d",34,false
"pulitzer",19,false
"#asklodo",1,false
"webo",3,false
"li̇der fenerbahçe",4,false
"#maynardmonday",1,false
"hasan ali",1,false
"marshall henderson",1,false
"mc gui",2,false
"she bad",1,false
"humberto de la calle",2,false
"#happy420",4,false
"ariana and big sean",13,false
"amélie",7,false
"#اكتب_كلمه_من_لهجتك_وترجمها",30,false
"lou williams",11,false
"#트친들이_못해봤을_경험을_얘기해보자",1,false
"#i̇yikidoğdunhzmuhammedmustafa",5,false
"todd mclellan",7,false
"#maxmonday",1,false
"사의 표명",1,false
"utage",1,false
"migos",6,false
"jurassic world",30,false
"#whoisjace",25,false
"kabe",1,false
"마스카",7,false
"#俺の好きなカッコいいカタカナ",2,false
"i̇yikivarsın piraye",1,false
"キスブサ",3,false
"ナイトウェア",3,false
"#zaynwevemissedyou",21,false
"#sophiaabrahãonoencontro",10,false
"平野レミ",2,false
"#bostonmarathon",25,false
"엠씨엠",9,false
"#agresorballestaep",10,false
"#qanda",7,false
"#wwadvdwatchparty",12,false
"お月様",1,false
"スカッ",9,false
"richard anthony",15,false
"炸裂ガール",1,false
"#嘘か本当かわからないことを言う",7,false
"#اخلاء_سبيل_مسلم_البراك",7,false
"la sagrera",2,false
"腹黒度",27,false
"aircon o lovelife",27,false
"mehmet şimşek",10,false
"xperia z4",6,false
"#felizlunes",36,false
"#كلمه_تسمعها_تسعدك",27,false
"#oktaysinanoğlu",22,false
"happy 420",28,false
"#bakitwalangforever",3,false
"#kyliejennerchallenge",17,false
"spurs",14,false
"vicerylle on ansabe",11,false
"blake griffin",5,false
"matt barnes",15,false
"#patdhallelujah",7,false
"alan jackson",2,false
"deandre jordan",6,false
"clippers",8,false
"fernanda lima",2,false
"#zamudio",1,false
"del sel",15,false
"#madmen",6,false
"#acmawards50",15,false
"#superstar",11,false
"#shebadtonumberone",33,false
