"hashtag","count","promoted"
"#bandwiches",1,false
"#bucciovertimechallenge",2,false
"thunder",3,false
"juan agudelo",4,false
"pels",2,false
"#saverayvon",2,false
"spurs",5,false
"#catfish",5,false
"anthony davis",1,false
"crawford",2,false
"#savejoey",1,false
"habs",1,false
"#blackhawks",10,false
"norris cole",2,false
"pelicans",11,false
"vamos mexico",11,false
"#survivor",1,false
"#idol",6,false
"quentin",1,false
"#iwastraumatizedby",1,false
"#selfieforseb",7,false
"subban",9,false
"#askkendrick",2,false
"don cherry",4,false
"meek",8,false
"#usavmex",14,false
"#arrow",14,false
"nicki and meek",1,false
"markov",3,false
"#capsisles",1,false
"#askwesandkenny",3,false
"brock nelson",1,false
"#betteradslogans",5,false
"patty jenkins",9,false
"yasmany tomas",2,false
"mtv we miss george",4,false
"#callmereed",7,false
"#asksabrina",2,false
"#glitterpoop",9,false
"#ateamhotwings",11,false
"david luiz",18,false
"suarez",14,false
"jackson martinez",1,false
"#handwrittenbuyoutsday2",14,false
"barca",6,false
"thiago silva",1,false
"bayern",18,false
"#obamatownhall",10,false
"porto",11,false
"phil davis",2,false
"wade miley",4,false
"peter chiarelli",1,false
"capitol",20,false
"flash gordon",6,false
"jake allen",4,false
"trevor bauer",7,false
"brandon spikes",5,false
"#dailythoughtsin4words",38,false
"casey anthony",7,false
"chiarelli",12,false
"ray lewis",5,false
"#jackierobinsonday",16,false
"aaron hernandez",28,false
"foursquare",3,false
"draghi",1,false
"animal kingdom",2,false
"#taxday",38,false
"good wednesday",5,false
"cauca",10,false
"sats",3,false
"petersen house",5,false
"#fightfor15",37,false
"#taxday2015",1,false
"v. stiviano",13,false
"klopp",24,false
"forest lake",7,false
"#onebostonday",40,false
"#justifiedfinale",1,false
"#humpday",25,false
"#badwaystogogreen",9,false
"mewtwo",30,false
"#happybirthdaymamadre",1,false
"fleetwood mac",12,false
"shelly sterling",7,false
"jalen rose",13,false
"fernando rodney",16,false
"wonderlic",2,false
"nolan arenado",25,false
"kevin gregg",3,false
"jae crowder",3,false
"roy hibbert",7,false
"john wall",11,false
"george hill",8,false
"pacers",14,false
"#justified",23,false
"#5yearssinceniallsaudition",43,false
"#7daysuntilconnorsbook",17,false
"#bmjfinale",22,false
"#5wordmoneyproblems",33,false
