"hashtag","count","promoted"
"류승룡",1,false
"닉네임 도금",2,false
"젤리피쉬",3,false
"사면 진정",5,false
"주류박람회",6,false
"#말도_안되는_공약을_해보자",6,false
"덮세훈",7,false
"공주대",7,false
"능곡역",4,false
"홍준표 배달사고",7,false
"정글의 법칙",3,false
"자레드",10,false
"비하인드컷 공개",10,false
"경남기업의 기부",5,false
"조희연",1,false
"홍준표 측근 회유 음성 녹취",4,false
"#bigbangmade",10,false
"리스트 8명",5,false
"리리리리밋",13,false
"성완종 1억",6,false
"배트맨토토 스포츠",1,false
"황희 간통",9,false
"소환조사",8,false
"시민 옷장",16,false
"뇌물 발언",8,false
"사설놀이터 스포츠",1,false
"어벤져스",15,false
"이사킥",2,false
"토토배트맨",3,false
"이분의 성별",2,false
"지수 테스트",4,false
"흙투성이 파티",8,false
"진흙톰",2,false
"밤샘토론",4,false
"맥드리",15,false
"쫑스타",12,false
"정준길",17,false
"#말을_니로_끝내면_상냥해보이니",45,false
"맨얼굴",31,false
"위치타운",2,false
"#앤캐x자캐_회지를_본_자캐반응",31,false
"댄싱9",20,false
"김주원",9,false
"서양수박",4,false
"패패승승승",4,false
"김경호",1,false
"롤챔스",5,false
"#vonvon",19,false
"현인상",29,false
"신효범",1,false
"홍문표",4,false
"#실제로_만나고_싶다_rt",31,false
"페이커",18,false
"린드블럼",13,false
"낮져밤",25,false
"수상소감",11,false
"뮤직뱅크",7,false
"#vvkorea_211",2,false
"박서준",5,false
"#callmebaby13thwin",24,false
"조니워커",1,false
"황희정승 발언 논란",2,false
"#관글한만큼_나에대해_말해보자",34,false
"하트어택",2,false
"종각역",1,false
"스네이프",5,false
"#자캐로_잘못했다_말해보자",22,false
"#자캐와_앤캐의_직업",33,false
"총파업",1,false
"냄요일",7,false
"#자신의_첫_오프_키워드",11,false
"강용석",26,false
"#화양연화",6,false
"황희 후손",1,false
"민주노총",17,false
"열스타",8,false
"인종차별",2,false
"조희연 유죄",17,false
"특별 출연",7,false
"이냐리투",6,false
"마이쮸",2,false
"연판장",4,false
"레이시즘",3,false
"신인 연기상",4,false
"촬영 현장",6,false
"버드맨",20,false
"성완종 리스트 뇌물",5,false
"패스트푸드점",12,false
"김장훈의 독도이야기",10,false
"바라콘",1,false
"엔드님",1,false
"윤호오빠",2,false
"#너를기억해",4,false
"이병기",1,false
"건보료",4,false
"양윤재",6,false
"홍준표 측근",3,false
"#삶의_교훈이_되는_짤을_꺼내보자",35,false
"#거짓_없이_말하시오",35,false
