"hashtag","count","promoted"
"Jurassic Park",1,false
"#AmandaNoViberDoGloss",1,false
"#ValentinoeSrDasTagsFavSDV",2,false
"Sesi",4,false
"#OsExperientes",4,false
"#PaulaFernandesNoMultishow",5,false
"EU FUI CARALHON",2,false
"Sérvia",7,false
"#RafaelRecupereACarta",7,false
"QueremosMikaNoEsquenta",7,false
"#WeWantFifthHarmonyInBrazil",15,false
"MasOQueEVucoVucoTiw",4,false
"#SkinsForever",15,false
"Leia Hush Hush",18,false
"Coachella",19,false
"#GabySinônimoDeAltoAstral",4,false
"MelFronckowiakAnnouncementOnIG",11,false
"#5SOSNaRadioTalent",19,false
"28 Reasons Why We Love Shay",1,false
"BECKY WHO",22,false
"#DemiFridayOnQ102",20,false
"Dona Dalva",4,false
"Duca",12,false
"#AUsurpadora010",7,false
"DuancasTeAmamDonaDalva",4,false
"ADamaVaiAssumirOVagabundo",11,false
"ArthurAguiarOrgulhoDoFandom",12,false
"#PerinaAoInfinitoEAlem",10,false
"#FlyNaRadioDisney",5,false
"#AskCam3",15,false
"PorDunatValeAPenaLutar",8,false
"#AmandaNoEgo",7,false
"CheckSweetRayOfStyleByMelF",12,false
"Cacalo",2,false
"NossoOrgulhoRafaVitti",15,false
"1D SAIU DA MODEST",1,false
"#FlyNaTransamericaPop",6,false
"#LOTPAcousticVideo",10,false
"#1DisFinallyFreeFromModest",35,false
"Sunshine Ask",3,false
"#askpotterhead",4,false
"#QueremosTaMandaNaCapricho",4,false
"Modest",6,false
"Fernanda Lima",7,false
"Barbara Heliodora",24,false
"#LevemTamiresNoEncontro",8,false
"Demolidor",9,false
"Beer Hunter",4,false
"Globo e Folha",8,false
"Operação Lava Jato",11,false
"Boom Diaaa",2,false
"#TalicksNoBrahmaCountry",19,false
"#CallMeBaby4thWin",5,false
"Operação Lava-Jato",3,false
"#100DiasdeMudanças",14,false
"André Vargas",39,false
"Paulo Roberto Costa",1,false
"#Nx14Anos",12,false
"Ql o 1º",8,false
"HOJE É SEXTA",49,false
"Jimmy Fallon",7,false
"Felipe Massa",1,false
"#Daredevil",20,false
"#blackoutharmonizers",5,false
"Rodrigo Santoro",9,false
"Dubsmash",12,false
"Carandiru",22,false
"Santa Fé",10,false
"#BlackOutHarmonizers",57,false
"Chitãozinho e Xororó",14,false
"Leandro Donizete",1,false
"Boca",1,false
"#100DiasJáSePassaramEm2015eEU",64,false
"Sapata Velha",1,false
"Marcelo Grohe",3,false
"QueremosMikaNaQuemAcontece",8,false
"Donizete",6,false
"Happy Birthday Shay Mitchell",33,false
"#McFlyMemory",20,false
"#TTcamTalicks",1,false
"#ChapaQuente",3,false
"#FavQTeSigoNessaTagFoda",29,false
"#TaNoAr",19,false
