"hashtag","count","promoted"
"andré marques",1,false
"beatles",1,false
"detonautas",4,false
"#srdastagseinocentefavsdv",4,false
"fernanda lima",4,false
"#superstar",4,false
"orgulhodeserleash",4,false
"consciência tranquila",5,false
"drogon",1,false
"cruella",1,false
"arya",3,false
"#shebadatmidnight",7,false
"#somostodosdaroça",9,false
"#skinnersegueskinner",7,false
"votenicolebahlsemikanopjb",5,false
"cléo pires",1,false
"#askvictoria",2,false
"#fantastico",10,false
"paulistão",11,false
"palmeiras x santos",10,false
"jefferson",16,false
"#handwrittengifting",11,false
"ricardo oliveira",15,false
"#faqinhell",5,false
"#osiluminados",15,false
"itaquera",9,false
"#rolaouenrola",16,false
"elias",9,false
"prass",9,false
"corinthians",14,false
"vai corinthians",1,false
"cássio",10,false
"flamengo",14,false
"rafael marques",3,false
"#luansantananofaustao",18,false
"paulo victor",5,false
"#whataretheodds",10,false
"donizete",4,false
"wellington",3,false
"danilo",4,false
"mendoza",7,false
"#gabyspanicenholafamilia",1,false
"rafael silva",1,false
"watchflybyavrillavigne",1,false
"victor ramos",4,false
"corinthians x palmeiras",1,false
"vamos flamengo",6,false
"mcguimênoprogramadaeliana",3,false
"luiz antônio",7,false
"titanic",2,false
"carlos césar",5,false
"hamilton",2,false
"raikkonen",4,false
"vettel",8,false
"#stbfifthharmony",25,false
"nasr",1,false
"alonso",5,false
"liverpool",13,false
"rosberg",11,false
"#happyluhanday",11,false
"aston villa",3,false
"massa",13,false
"esporte espetacular",3,false
"maria maria",7,false
"sam ou ed",10,false
"#goodlucklouis",31,false
"aguero",2,false
"west ham",6,false
"manchester city x west ham",1,false
"índio",12,false
"thomas tuchel",6,false
"globo rural",6,false
"mediterrâneo",2,false
"#lutop9",32,false
"keepmoat stadium",4,false
"#dulcemarianodomingolegal",39,false
"#eugostavadereceber",11,false
"bbb aline",5,false
"private",1,false
"#amandoday",8,false
"#callmebaby11thwin",9,false
"#callmebaby1sttriplecrown",1,false
"tokyo dome",17,false
"put it up",10,false
"brumires",20,false
"#chatdosalvatore",1,false
"#contecomigomengao",36,false
"ana carolina",2,false
"show de vizinha",22,false
"#mulambomedizcomosesente",23,false
"jackass",1,false
"pavilhão 9",43,false
"cavalieri",7,false
"eye candy",12,false
"lyoto",13,false
"wesley safadão",18,false
"botafogo",1,false
"#eusoutrouxapq",54,false
"#djskullblondienafreedom",20,false
"#imaginedragonsnobis",10,false
"#altashoras",17,false
"#onedirectionnobrasil",8,false
