"hashtag","count","promoted"
"josh smith",1,false
"#depressingtvreboots",1,false
"rondo",2,false
"chivas",4,false
"tyson chandler",1,false
"jon jay",5,false
"#findingcarter",4,false
"vamos chivas",1,false
"melancon",1,false
"#rickychat",6,false
"#agentsofshield",2,false
"richard jefferson",7,false
"#voicesavejoshua",1,false
"#asknacks",8,false
"tristan thompson",1,false
"#dancemoms",1,false
"#selfieforjacob",9,false
"cowboys",1,false
"schlitter",2,false
"#iflovingyouiswrong",2,false
"#theflash",5,false
"joe west",4,false
"monday night football",2,false
"tom wilson",6,false
"#describeheavenin5words",1,false
"#nflschedule",1,false
"blac chyna",10,false
"#voicesaverob",4,false
"#rdmapartywithjacob",3,false
"kendrick perkins",1,false
"#weloveyoukian",2,false
"waka flocka",18,false
"#twug",3,false
"#askcourteney",4,false
"#iheartshawnmendes",13,false
"#twintelepathy",15,false
"james joint",16,false
"neymar",11,false
"porto",19,false
"bayern",19,false
"david luiz",7,false
"iniesta",5,false
"krystle",2,false
"tegna",4,false
"steve byrnes",24,false
"god it",1,false
"#comicsbands",10,false
"derryck thornton",4,false
"kenny bayless",7,false
"#internetbestfriendday",42,false
"celeste corcoran",7,false
"caris levert",7,false
"coach of the year",10,false
"#ruinthepartyin5words",37,false
"sandy kress",1,false
"jack jennings",4,false
"wet dreamz",20,false
"dan shaughnessy",1,false
"mike budenholzer",4,false
"st. louis city hall",1,false
"andrey rublev",1,false
"john muir",2,false
"#nonsportingevents",6,false
"#2013fandomthrowback",25,false
"nate solder",6,false
"#mobilegeddon",7,false
"abu bakr al-baghdadi",7,false
"#shebadonradio",14,false
"bali",1,false
"any way you slice it",2,false
"becoming jinn",8,false
"#makeamericantvshowsbritish",24,false
"bishop robert finn",8,false
"heather mack",2,false
"david brock",6,false
"#morsi",4,false
"loch ness monster",8,false
"john major",7,false
"#bluebell",13,false
"one man can change the world",1,false
"baps",1,false
"draymond",1,false
"good tuesday",7,false
"#elcapmarvelmarathon",13,false
"draymond green",5,false
"#describeyoursexlifeinatvshow",57,false
"#overusedstartupphrases",14,false
"#jadasaid",16,false
"mimi",1,false
"full house",56,false
"norris cole",14,false
"addison russell",27,false
"eric gordon",15,false
"winnipeg",7,false
"#askethanandgrayson",3,false
"#dwts",13,false
"bryan price",22,false
"#bluelikehalsey",19,false
"blue bell",6,false
"jimmy butler",15,false
"#lhhatl",7,false
"#420regrets",34,false
