"hashtag","count","promoted"
"#streaming",2,false
"Lydia and Arg",2,false
"From Dusk Till Dawn",1,false
"Paul George",4,false
"#KidInLoveAtMidnight",5,false
"Alistair Carmichael",2,false
"#KUWTK",5,false
"#Paranoia",8,false
"Skyfall",1,false
"Rolling Stone",9,false
"#AskEmmy",5,false
"Son of Rambow",11,false
"NSG - WOJU HOUSE RMX",10,false
"Spieth",3,false
"Jack Dee",6,false
"Twin Peaks",24,false
"Arg and Lydia",21,false
"#OnTopicTalkShow",25,false
"#RoastingOfLuke",23,false
"Busquets",9,false
"#RoastingOfJai",1,false
"#Poldark",20,false
"Ella Henderson",1,false
"#transgenderkids",12,false
"#LouisTheroux",1,false
"#Vera",3,false
"Marseille",6,false
"Bill Bailey",3,false
"#CASPARLEELIVE",3,false
"Michael McIntyre",16,false
"#KINGYAMMOUNIsnapchat",14,false
"Murray",22,false
"#constituencysongs",38,false
"#CraftHour",4,false
"#JesusPickUpLines",11,false
"#Countryfile",2,false
"Krul",1,false
"#EvanLiveChat",7,false
"Newcastle",13,false
"Stadium of Light",2,false
"Sammy Ameobi",1,false
"Mike Dean",4,false
"Tim Krul",12,false
"#safc",1,false
"Defoe",27,false
"Niall Quinn",6,false
"Adam Johnson",15,false
"Kristoff",1,false
"Easter Sunday",4,false
"Sunderland",6,false
"#nufc",21,false
"#WeLoveYouAustinCorini",7,false
"Paulinho",10,false
"#BURTOT",4,false
"Spurs",19,false
"Vorm",1,false
"#COYS",4,false
"Kyle Walker",6,false
"#IfBandsWereChocolate",22,false
"Turf Moor",3,false
"Lee McCulloch",4,false
"Burnley",23,false
"Real Madrid",13,false
"La Liga",8,false
"#RealMadridvsGCF",2,false
"Ronaldo",8,false
"Cristiano",1,false
"Granada",10,false
"Kroos",3,false
"#sundaybrunch",4,false
"#JakeSKDay",9,false
"Kenton",2,false
"#SundayBlogShare",1,false
"Grey Gables",1,false
"#BTCC",25,false
"David Laws",5,false
"#murnaghan",11,false
"Large Hadron Collider",14,false
"The Sunday Times",2,false
"#bbcBH",3,false
"#sundayblogshare",7,false
"Bonnie Langford",1,false
"#NWAKORREKTsomebody",2,false
"Derby Day",5,false
"Liam and Niall",9,false
"#RestartLHC",7,false
"#HappyWarrior",10,false
"#CallMeBaby1stWin",3,false
"#HungerBy_Casshy",4,false
"#Tokyo7s",4,false
"#ShakespeareSunday",10,false
"Happy Easter",39,false
"'Victorian'",20,false
"#HeIsRisen",1,false
"#EasterSunday",3,false
"#EasterMeans",1,false
"Mos Def",9,false
"He is Risen",5,false
"#The8thDeadlySin",7,false
"OpTic",2,false
"XOYO",3,false
"#Fajr",11,false
"#ASKCHRISTIAN",8,false
"#BabaGodRemix",1,false
"Wisconsin",6,false
"American Oxygen",16,false
"#FormulaE",2,false
"James Yammouni",1,false
"Kylie",11,false
"Kentucky",17,false
"#FinalFour",7,false
"#MOTD",1,false
"#RespectForZayn",38,false
