"hashtag","count","promoted"
"Fat Tuesday",1,false
"#FastFurious7",1,false
"Buster Posey",2,false
"#StanfordInvite",3,false
"First Friday",3,false
"#SingAlongJCS",4,false
"Ben Revere",5,false
"#GraceShow",5,false
"Aaron Brooks",4,false
"Deron Williams",2,false
"#MakeAQuoteWhiny",7,false
"Jonathan Toews",5,false
"#ThankYouAJ",5,false
"Barry Zito",7,false
"Brook Lopez",2,false
"Jeff Green",4,false
"#NCR2015",6,false
"Brek Shea",4,false
"#CCAAsb",3,false
"#FirstFriday",8,false
"Jacob and Bea",3,false
"#WonderCon",7,false
"Seder",5,false
"#ccaasb",8,false
"Ron Christie",2,false
"#HappyEaster",8,false
"Sarah Brady",13,false
"Angels",9,false
"AJ Lee",16,false
"#WouldULoveMeMusicVideo",8,false
"#AskFurious7",11,false
"Brian Sabean",10,false
"Masters",11,false
"Ervin Santana",18,false
"#FlashbackFriday",15,false
"Tiger Woods",4,false
"#NewShawnSongMonday",8,false
"Brooklyn",9,false
"Pinterest",7,false
"AP Coach of the Year",1,false
"Crabtree",8,false
"#GoodbyeRonandFez",5,false
"Raiders",4,false
"Laron Landry",6,false
"#AskMadison",5,false
"East",8,false
"Josh Hamilton",19,false
"PJ Williams",5,false
"#BlackOutDay",35,false
"Happy Easter",4,false
"Passover",4,false
"Dashon Goldson",6,false
"Sarah Thomas",13,false
"Goldson",2,false
"#GoodFriday",43,false
"126,000 in March",2,false
"Red Line",4,false
"Happy Passover",41,false
"#BeatlesCookBook",20,false
"Glenmont and Wheaton",2,false
"GE Appliance Park",17,false
"Glenmont",5,false
"Noah Anderson",8,false
"#GoogleDemoDay",6,false
"Paul Walker",4,false
"Greninja",5,false
"#AprilFools",31,false
"#ThingsJesusNeverSaid",29,false
"Oracle",3,false
"#AmplifyCONNOR",9,false
"Good Friday",25,false
"Mark Jackson",8,false
"Furious 7",40,false
"The Warriors",5,false
"#AmericanCrime",2,false
"#TommysHouse",7,false
"Fast 7",20,false
"Steph Curry",9,false
"Harrison Barnes",20,false
"#LipSyncBattle",14,false
"#ClassicFilmsForFoodies",3,false
"Giants",16,false
"Amber Rose",3,false
"Michael Irvin",5,false
"Shaka Smart",15,false
"#Scandal",23,false
"#IranDeal",42,false
"Suns",5,false
"Peavy",6,false
"#FREEJackAndJackGame",3,false
"#designnight",6,false
"#LiesEveryoneTells",66,false
