"hashtag","count","promoted"
"the shopping guide",1,false
"hamas",3,false
"israel news",1,false
"Cara Delevingne",20,false
"Worth",30,false
"Jaya",31,false
"#PrayForMamaSwift",35,false
"#משפטי_פתיחה_לא_טובים",46,false
"Hamas",48,false
"#שרן_אל_תלך",51,false
"worth it by fifth harmony",28,false
"kid ink",10,false
"Holocaust",24,false
"#Egypt",14,false
"#888live",32,false
"breaking news",14,false
"#newbethvideo",16,false
"Israel News",71,false
"#breaking",14,false
"holocaust",22,false
"BREAKING NEWS",10,false
"RIGHT NOW",4,false
"west bank",10,false
"Palestinians",5,false
"White House",67,false
"#NewBethVideo",19,false
"Kid Ink",37,false
"#CelebrityAwards2015",95,false
"#facetimemenash",15,false
"shilo",18,false
"West Bank",21,false
"#FACup",43,false
"#הציוץ_האחרון",95,false
