"hashtag","count","promoted"
"#SelectaPlayera",1,false
"Excited For LizQuenSSID",1,false
"#Inter106AnosDeHistoria",2,false
"#AnoDaLibertacaoLL",2,false
"#ReasonsToRespectJB",2,false
"#CuffMeDanny",1,false
"Jonathan Toews",1,false
"#GraceShow",5,false
"#BSBTheMovie",6,false
"Sánchez Miño",3,false
"#BringIt",1,false
"#BatuquemosPorAmandaFinalista",7,false
"RIP Hayley",6,false
"#ReMalHumorSi",8,false
"TainaMullerEmBabilonia",4,false
"#AbsurdaLiveInstagram",5,false
"Brazil Needs Tyler Blackburn",13,false
"Isner",4,false
"#ThankYouAJ",2,false
"Chiqui Perez",2,false
"#اعتراف_ليلي",8,false
"#SosFlorDePelotudoSi",16,false
"#فريق_تحترمه_لكن_لاتشجعه",16,false
"Maldonado",9,false
"#callmeseb",11,false
"Carlo Conti",8,false
"#HalilSerkanÖz",6,false
"#BeyazShow",3,false
"Cobresal",17,false
"Garcés",5,false
"AJ Lee",11,false
"NadaFoiCapazDeSepararCobrade",1,false
"#WantToWantMeOnYouTube",7,false
"#5HFridayWorthIt",7,false
"AVidaÉMaisColoridaComPerina",2,false
"#WouldULoveMeMusicVideo",5,false
"Ervin Santana",13,false
"#Thalassa",2,false
"#Eurovision60",13,false
"Los 200K De Celli",1,false
"Tiger Woods",9,false
"Masters",1,false
"Nancy Pazos",1,false
"#NewShawnSongMonday",8,false
"EbruPolat 9Hit",8,false
"#VTEP",20,false
"عامر عبدالله",1,false
"#SALUTEFIFAWWC",8,false
"We Hacked Ian Somerhalder",14,false
"#الاهلي_الرايد",14,false
"RBDManiaco Hasta La Eternidad",4,false
"Oylar 4nadoluya",7,false
"ソーマ",1,false
"#RejoinsZaynSurHabbix",1,false
"#AskMadison",10,false
"健ちゃん",4,false
"Josh Hamilton",15,false
"富くん",1,false
"#BlackOutDay",9,false
"エスパー",4,false
"Happy Passover",38,false
"#HappyEunhyukDay",12,false
"Calling NadzLustre",5,false
"vivid",4,false
"Pedro del Hierro",14,false
"#ساعه_استجابه",12,false
"秋山さん",2,false
"CHP 22",3,false
"#ViernesSanto",29,false
"サザン",2,false
"メンインブラック",7,false
"三代目",5,false
"ライアーゲーム",19,false
"#FlyNoFeriadaoSBT",17,false
"ウインク",2,false
"R.Y.U.S.E.I.",3,false
"#النفسيه_محتاجه_ل",3,false
"Ali İsmail",14,false
"東方神",5,false
"#AvukatımaDokunma",11,false
"#جمله_من_معلق_رسخت_ببالك",17,false
"#CAPSLOCKPARAINTENSE",2,false
"ニャーKB",1,false
"和楽器",5,false
"Mステ",25,false
"#최애캐가_당신의_남동생이라면",8,false
"نور مابين الجمعتين",12,false
"RIP KPOP FANS",9,false
"#AmplifyCONNOR",5,false
"#GoodFriday",45,false
"서공예",10,false
"#お前がの後にすと打って好きと出たら幸せ",18,false
"맨스플레",7,false
"Hayırlı Cumalar",21,false
"TJ Warren",1,false
"#Kayahan",29,false
"#TeLoDigoConUnaFraseDeRock",2,false
"Harrison Barnes",10,false
"Si Kath",16,false
"Mich of Jamich",22,false
"#Scandal",5,false
"Jumat Agung",5,false
"Andressa Urach",4,false
"Michael Irvin",2,false
"Alckmin",8,false
"Shaka Smart",9,false
"#TaNoAr",1,false
"#RIPMpokNori",16,false
"#110AñosDePasionCABJ",11,false
"#Samukano1D",14,false
"#LiesEveryoneTells",26,false
