"hashtag","count","promoted"
"worth it",17,false
"#thefamchallenge",25,false
"never again",27,false
"#مليونيه_خلع_الحجاب",29,false
"gta v",33,false
"palestine",9,false
"#antisemitism",20,false
"jews",26,false
"#neveragain",2,false
"holocaust remembrance day",3,false
"jewish",50,false
"#neverforget",3,false
"holocaust",9,false
"auschwitz",40,false
"nazis",16,false
"pm netanyahu",10,false
"ramadi",43,false
"nablus",20,false
"#יוםהשואה",69,false
"nazi",7,false
"#holocaustmemorialday",30,false
"hamas",20,false
"congress",4,false
"west bank",18,false
"high court",56,false
"europe",42,false
"#shotsupdatenextweek",10,false
"#stylingwithcheryl",45,false
"#israelmissjb",50,false
"#5yearssinceniallsaudition",50,false
"netanyahu",72,false
"#yomhashoah",95,false
