"hashtag","count","promoted"
"#anittanaradiotang",1,false
"#welcometobraziledsheeran",3,false
"#anittanacocacolafm",3,false
"yo era feliz con rbd",7,false
"queremostalitaaraujonohairnor",9,false
"stephen hawking",15,false
"#notmytypeatallvideo",13,false
"vaccari e duque",7,false
"#sophiasecretprojectdafiti",13,false
"#evelynnoencontro",4,false
"paparazzocomamandadjehdian",24,false
"harvard",15,false
"#shawnonbuzz",7,false
"youzhny",5,false
"josé sarney",1,false
"indonésia",16,false
"#euvoucomcalma",13,false
"infinity",3,false
"#segundafavsdvcomvalentino",33,false
"#banoar",3,false
"carlos lupi",6,false
"nian",24,false
"#liamisthepoolcleaner",40,false
"ian casou",4,false
"scambo",1,false
"#sanba",6,false
"sandy",2,false
"lucas e orelha",4,false
"#euqueriaestar",43,false
"nepal",9,false
"matheus nicolau",4,false
"choco",1,false
"babi",1,false
"#infinity",8,false
"#capitalstb",17,false
"summertime ball",20,false
"#csiferline",5,false
"nikki",54,false
"janis",1,false
"conan",12,false
"mariah",17,false
"menina faceira",5,false
"maurício mattar",1,false
"sansa",8,false
"claudinho e buchecha",4,false
"andré marques",7,false
"#seeufosseumbruxo",9,false
"#panicatshowbabi",13,false
"edir macedo",19,false
"#favqtesigonessediatedioso",35,false
"#tufbrasil",17,false
"#superstar",18,false
