"hashtag","count","promoted"
"tim duncan",1,false
"san lorenzo",1,false
"#earthin3words",1,false
"sao paulo",1,false
"são jorge",3,false
"guarani",2,false
"morumbi",2,false
"#calbuco",3,false
"corinthians",4,false
"#catfish",5,false
"luis fabiano",2,false
"#united26tour",7,false
"arthur maia",1,false
"cássio",8,false
"#saverayvon",2,false
"deron williams",7,false
"emerson",3,false
"marcelo lagos",1,false
"#masterchefar",7,false
"#vaipracimadelastimao",7,false
"#olicity",2,false
"rafael carioca",6,false
"#euacreditospfc",12,false
"#كلمه_قالوها_فيك",5,false
"david price",5,false
"neil",11,false
"#whenyoureboredoversummer",5,false
"23 nisan",1,false
"#dinahdefensesquad",21,false
"ronaldo",1,false
"arda",7,false
"#firstdates",5,false
"calbuco",21,false
"isco",1,false
"#lavoz5",15,false
"juve",15,false
"نصف النهايي",3,false
"#selfieforseb",6,false
"#monacojuve",1,false
"greg hardy",8,false
"raúl garcía",1,false
"chicharito",27,false
"saúl",1,false
"#hablemossebi",3,false
"atletico",2,false
"kaizer chiefs",1,false
"arda turan",3,false
"#selectionmovie",25,false
"chiellini",7,false
"#ريال_مدريد_اتلتكو_مدريد",19,false
"#halamadrid",5,false
"hala madrid",1,false
"#demirtaşhabertürkte",4,false
"project fi",6,false
"سان مارتن",1,false
"فهد المولد",6,false
"#tirusday",1,false
"scott brooks",17,false
"eisner",7,false
"#whereareunow",16,false
"#الاتحاد_الفتح",10,false
"ボイス",7,false
"#keferanopanico",2,false
"크라임씬",3,false
"عبدالله العنزي",2,false
"#5hnewsinglexotadeouro",15,false
"sandra bullock",26,false
"photograph",8,false
"아육대",16,false
"#النصر_بونيودكور",21,false
"reveco",1,false
"ボクシング",1,false
"#diasincarro",6,false
"萩原流行",18,false
"cospedal",12,false
"横浜優勝",1,false
"東方新作",5,false
"#grandsummerpartyph",16,false
"merkez bankası",6,false
"azhar ali",7,false
"방송능력",9,false
"#callmebaby12thwin",10,false
"grant shapps",2,false
"#askviceg",11,false
"#earthday",52,false
"#제목에_장모님을_붙이면_부담된다",14,false
"sami aslam",9,false
"#earthday2015",4,false
"dagrin",16,false
"yarın 23 nisan",9,false
"드래곤",15,false
"#نصيحه_تقدمها_لغيرك",17,false
"#diadelatierra",33,false
"#googledoodle",7,false
"hawks win",4,false
"selamat hari bumi",6,false
"#내가_20살의_나를_만나게_된다면",12,false
"ike davis",5,false
"#nochedeconfesiones",10,false
"pekka rinne",4,false
"mavs",4,false
"#dulcemarianothenoite",6,false
"#bucciovertimechallenge",9,false
"dwight howard",5,false
"ドローン",34,false
"estudiantes",3,false
"rondo",17,false
"#selfieforjacob",2,false
"#copamx",5,false
"#internetbestfriendday",2,false
"josh smith",20,false
"#depressingtvreboots",25,false
"#asknacks",14,false
