"hashtag","count","promoted"
"요메코레",1,false
"없앤 좀비",1,false
"슬로우뉴스",1,false
"소시퍼",3,false
"홍준표 거취",1,false
"경수 영화",1,false
"홍준표 거취 질문",1,false
"#탐라의_마이너_대전",4,false
"클리앙",5,false
"각무룩",1,false
"총리 사퇴",5,false
"싸이더스",6,false
"#두근거려",7,false
"이병기",2,false
"현지 온라인",3,false
"아이비클럽",9,false
"오비완",1,false
"자정 공개",7,false
"김기춘과 40",4,false
"인피니트 성종",6,false
"정홍원",6,false
"방화 범죄 피해",3,false
"현장 요청 묵살",2,false
"중흥건설",6,false
"박용성",15,false
"국토부",1,false
"발신 기록",2,false
"현직 부장",9,false
"법관 후보자",2,false
"콜드컵",3,false
"시정모니터",1,false
"긴급재난",5,false
"지역상권",2,false
"휘핑머그",5,false
"사의표명",1,false
"최단명",13,false
"김기춘 자택",8,false
"총리 조기 사퇴표명",9,false
"총리의 고뇌",22,false
"#최애캐_대사_당장_떠오른대로_적어봐",2,false
"총리 조기",3,false
"#트친이_써주는_내성격",3,false
"시모노",1,false
"말기암",8,false
"소지섭",1,false
"#태형이는_기쁨",1,false
"유호정",10,false
"근로감독관 발언",8,false
"아이라이너",2,false
"선크림",2,false
"범국민대회 연행",2,false
"#자기가_팠거나_파는_장르를_말해보자",10,false
"신음트",10,false
"#닥터후마약트친소",8,false
"#rt_수만큼_속마음을_얘기해보자",3,false
"스킨로션",10,false
"썬크림",3,false
"라이머",2,false
"사의 표명",35,false
"치킨치킨",22,false
"마스카",25,false
"#트친들이_못해봤을_경험을_얘기해보자",35,false
"cctv 중단",5,false
"근로감독관",8,false
"#최애의_최애_직캠",26,false
"근로감독",12,false
"데덴찌",9,false
"마사오",7,false
"#반응좋았던_코스_순위",30,false
"반사클립",2,false
"#자캐의_테마곡을_지정해보자",3,false
"#계탄시밍이벵",2,false
"엠시엠",4,false
"패션후르츠",1,false
"#자캐가_지옥철에서_변태를_만난다면",41,false
"엠씨엠",22,false
"라임오렌지나무",3,false
"#자캐를_만들_때_노린_매력포인트",12,false
"크런키",4,false
"김대엽",6,false
"써니보틀",24,false
"#자캐의_2p_버전",5,false
"앨리샤",2,false
"이준기",4,false
"exo의 신규 빼빼",2,false
"이유비",1,false
"시가수",14,false
"#야만14화본방",2,false
"야만티비",12,false
"빼빼로",12,false
"더블딥",9,false
"집회서",17,false
"exo의 빼빼",8,false
"청년좌파",2,false
"에헤헿",6,false
"피자헤븐",14,false
"이준형",2,false
"#자캐의_초고교급_재능",25,false
"외국 항공편",3,false
"윤요섭",14,false
"김용호",11,false
"박소현",2,false
"태극기 태운",15,false
"러브게임",10,false
"국가모독",1,false
"극비리",3,false
"장우영",1,false
"엑소찬",4,false
"#자기이름_초성으로_새로_이름짓기",6,false
"저스티스",8,false
"디스패치",14,false
"돌연 출국",7,false
"#내_말버릇",64,false
"오키나와",16,false
"오승환",23,false
