"hashtag","count","promoted"
"Shogun",2,false
"Anderson Silva",2,false
"#CezarCampeao",2,false
"#MasterDragEdu",2,false
"#TUFBrasil",2,false
"Só 78%",2,false
"Cezar Lima",1,false
"Maurício Ricardo",4,false
"Essa Amanda",1,false
"#FodaseOTedioFavQTeSigo",6,false
"#WitchWar",1,false
"#batepapobbb",7,false
"#lolonasday",6,false
"Fantástico",6,false
"Cuba",9,false
"#PanicoNaBand",9,false
"#SantoVittiNoFantastico",4,false
"#SantovittiNoFantastico",1,false
"#AskEmmy",7,false
"Carlos Alberto Torres",7,false
"Flamengo",13,false
"Sophie Charlotte",7,false
"Paulo Victor",5,false
"Cavalieri",10,false
"Faustão",15,false
"O Fred",2,false
"#1HoraDeParaiso",10,false
"Friburguense",20,false
"Thiaguinho",2,false
"#KidInLoveAtMidnight",12,false
"VAMOS FLAMENGO",7,false
"Passo Fundo",1,false
"#NewShawnSongAtMidnight",3,false
"Tombense",7,false
"Ricardo Oliveira",7,false
"Nina Dobrev Is Our Unicorn",12,false
"Vladimir",3,false
"#ElianaAoVivo",17,false
"Madureira",16,false
"Fellipe Bastos",1,false
"#LuanSantanaNaHoraDoFaro",29,false
"Corinthians x Santos",4,false
"#asktirulipo",13,false
"JUSTIN SEGUINDO",3,false
"#SomosTodosFrutoDoJogo",7,false
"RBD Yo Nasci Para Amarte",11,false
"#ShowDasPoderosas100Milhoes",14,false
"American Oxygen",8,false
"""SP""MG",6,false
"#IssoÉFly",29,false
"#askmagcultwpp",1,false
"Real Madrid",7,false
"#Esquenta",11,false
"Defoe",2,false
"#Beyhive4Years",11,false
"Petkovic",1,false
"Maravilhas",3,false
"BABINI",3,false
"PRAYVISTO",3,false
"Maya Gabeira",6,false
"Esporte Espetacular",9,false
"#DomingoShow",2,false
"Tottenham",2,false
"#JakeSKDay",12,false
"AMO Alpino",4,false
"#McBielNoDomingoLegal",24,false
"#espntemartilheiro",1,false
"#ESPNtemArtilheiro",5,false
"#HalaMadrid",2,false
"Cristiano Ronaldo",23,false
"Alcindo",10,false
"#MaisRafaelLicksNoPaparazzo",15,false
"La Liga",1,false
"Globo Rural",7,false
"Jesé",2,false
"Antônio Augusto",11,false
"Ele Ressuscitou",6,false
"Granada",5,false
"Porque Ele",4,false
"Santiago Bernabéu",3,false
"#HalaMadridYNadaMas",2,false
"Feliz Páscoa",38,false
"Kroos",3,false
"Casillas",1,false
"Arbeloa",6,false
"Feliz Pascua",3,false
"#espntemrealegranada",6,false
"#FernandoNaFinal",29,false
"QueremosVideoOjosDivinos",1,false
"#ForaAmanda",1,false
"Alemão",1,false
"Judas",3,false
"#AltasHoras30AnosDeAxe",3,false
"Make A Wish Robert Downey Jr",5,false
"Ex-BBBs Talita e Rafael",5,false
"#WeMissYouKurtCobain",1,false
"QUE ME ACHA FODA",2,false
"Fui Fiel",3,false
"Aline Gotschalg",14,false
"MARIOCA",2,false
"Happy Easter",24,false
"Zé Felipe",6,false
"#CallMeBaby1stWin",27,false
"Cláudia",5,false
"Luiz Caldas",3,false
"Serginho",7,false
"Claudia Leitte",9,false
"Durval",2,false
"Kentucky",2,false
"Margareth Menezes",17,false
"BdayAndreMartinelli",20,false
"VICS PERGUNTA",11,false
"#SraPeppaTiraOTedioFavSDV",40,false
"#Nostalgia3Milhoes",7,false
"#ForaFernando",22,false
"#RespectForZayn",27,false
"#AltasHoras",21,false
