"hashtag","count","promoted"
"Damn Kentucky",2,false
"Coach Cal",2,false
"Ashley Judd",2,false
"Calipari",2,false
"Towns",3,false
"Aaron Harrison",3,false
"Sam Dekker",3,false
"Lyles",3,false
"Dekker",2,false
"Marcus Smart",2,false
"Kaminsky",5,false
"Andrew Harrison",5,false
"#SweetiePies",5,false
"#OutlanderReturns",8,false
"#RespectForZayn",11,false
"#OnWisconsin",1,false
"American Oxygen",8,false
"#COLvNE",2,false
"Spartans",4,false
"Kylie",13,false
"Dawson",2,false
"Winslow",5,false
"Duke",14,false
"Tyus Jones",6,false
"Michigan State",10,false
"Grayson Allen",13,false
"#DukeNation",2,false
"Okafor",12,false
"Plumlee",1,false
"Michigan St",3,false
"Sparty",7,false
"Bill Raftery",3,false
"Denzel Valentine",2,false
"Avery Johnson",2,false
"Barry Zito",1,false
"LETS GO DUKE",2,false
"#FinalFour",17,false
"James Yammouni",4,false
"Kovalev",1,false
"#NewShawnSongTomorrow",6,false
"Condo Commando",2,false
"#USWNT",9,false
"Nadeshot",5,false
"Die With You",12,false
"When Ya",17,false
"#PBConCBS",10,false
"Stoke",7,false
"Thomas Bryant",6,false
"Chelsea",7,false
"Courtois",2,false
"Stoke City",2,false
"#HorribleGiftsInsideEasterEggs",27,false
"Charlie Adam",15,false
"Joey Barton",4,false
"#ldsconf",36,false
"#CashinIn",1,false
"#MUFC",9,false
"Rooney",2,false
"#nerdland",8,false
"Paul George",27,false
"#UFCFairfax",32,false
"#BedtimeStoriesTour",2,false
"#IfTwitterBlowsUp",6,false
"#HolySaturday",5,false
"Giroud",4,false
"Emre Can",6,false
"#uppers",9,false
"Bellerin",3,false
"Arsenal",19,false
"Liverpool",19,false
"Ozil",5,false
"Arsenal v Liverpool",1,false
"Mignolet",7,false
"#ARSvLIV",2,false
"Emirates Stadium",3,false
"#COYG",1,false
"#ScotlandRun",4,false
"#satchathack",7,false
"Pjanic",5,false
"#MARITZAVSMADISON",2,false
"Holy Saturday",5,false
"Piles",7,false
"#lunareclipse",22,false
"#RuinAMovieWithHitler",43,false
"Music Core",2,false
"#TheQuestionsYouNeverAsk",1,false
"#BloodMoon",3,false
"#SweetPwussySatday",3,false
"COLOR MONEY",1,false
"Plies",49,false
"Color Money",27,false
"Zenon",10,false
"#HappyBirthdayRicky",16,false
"22 Jump Street",2,false
"#HappyBirthdayAustinMahone",3,false
"Friday After Next",8,false
"RIP Paul Walker",19,false
"#AmericanYouthTour",13,false
"#Happy19thBirthdayAustin",2,false
"The Lakers",8,false
"CJ McCollum",7,false
"Jeff Green",3,false
"Ben Revere",6,false
"Aaron Brooks",2,false
"Jordan Clarkson",22,false
"Fat Tuesday",22,false
"#MakeAQuoteWhiny",28,false
"#ReasonsToRespectJB",31,false
"#GraceShow",5,false
"#KAMFreestyleFriday",18,false
"#BSBTheMovie",13,false
