"hashtag","count","promoted"
"sam alves",2,false
"altashorascomrafavitti",3,false
"#parabensrafalicks",3,false
"#luansantananoaltashoras",4,false
"chacrinha",3,false
"seu jorge",5,false
"jota quest",5,false
"tv colosso",1,false
"carlinhos brown",3,false
"juliana xavier",1,false
"gustavo lima",2,false
"#anittanos50anosglobo",4,false
"avenida brasil",7,false
"claudia abreu",1,false
"criança esperança",1,false
"cheias de charme",2,false
"roupa nova",1,false
"manu gavassi",3,false
"#globo50",8,false
"queremosmikanolegendários",1,false
"judrigonoscinquentaanosdaglobo",3,false
"#cozinhasobpressao",9,false
"bucks",5,false
"#globogolpista50",8,false
"red carpet",4,false
"lemmy",9,false
"#larryalovetoremember",18,false
"#gabyanimanossasnoites",5,false
"motorhead",5,false
"cemmotivosparaamarsantovitti",14,false
"#nathanentranotwitter",9,false
"#rdma",2,false
"votemikamelhorcantornopmmb",13,false
"jonatas faro",4,false
"#goodlucktodayfifthharmony",26,false
"#ireiserfelizquando",21,false
"#sejogosvorazesfossenobrasil",1,false
"#smileforlox",4,false
"jesus luz",22,false
"#saltibum",12,false
"saltaaiquetorcemosaquirodsimas",1,false
"#tonygaganocaldeiraodohuck",8,false
"amoralemdavidaisabellas",6,false
"king of pop forever",2,false
"i liked and revined",1,false
"aston villa",2,false
"raul gil",18,false
"#angrywords",17,false
"#anittanoestrelas",11,false
"rdma",5,false
"#favloxpic",4,false
"modaeestilocomnandakeulla",10,false
"new vine",6,false
"lille",4,false
"alba",1,false
"cavani",3,false
"jordi alba",3,false
"anahi",32,false
"#toptvz",3,false
"#askjohnshahidi",10,false
"espanyol",16,false
"paradinha - mc duduzinho",3,false
"tottenham",2,false
"cravos",1,false
"queremosmelfeluabnompn",8,false
"#tudoqueeusemprequisonyoutube",14,false
"madagascar",5,false
"pellè",2,false
"campeonato inglês",1,false
"lamela",3,false
"#blackmagiciscomingsoon",29,false
"#naovaidoer",9,false
"southampton",8,false
"madagascar 2",7,false
"capital fm",2,false
"southampton x tottenham",2,false
"#askian",3,false
"#copatrifonivanov",2,false
"auckland",6,false
"engevix",3,false
"ozzy osbourne",1,false
"tom's diner",1,false
"prince of pop",5,false
"be alone",2,false
"#bigbangmadeinseoulday1",15,false
"léo pinheiro",12,false
"#callmebaby14thwin",8,false
"ledger",3,false
"nepal",52,false
"nian",1,false
"#24horasx2",18,false
"bruce",1,false
"marília gabriela",13,false
"as panteras",18,false
"#favsdvefodasecomsrdastags",57,false
"lil za",8,false
"queremosmikanopapotang",11,false
"kawhi leonard",1,false
"#paintpolice",23,false
"heath ledger",5,false
"fokinhadesafiaomika",9,false
"cid moreira",6,false
"bruce jenner",21,false
"#whereiwaswhenzaynquit",66,false
"#globoreporter",1,false
"coringa",22,false
"#liamyoumakeushappy",12,false
"#demiweareexcitedford5",23,false
"#5hpoolparty",8,false
