"hashtag","count","promoted"
"#RHOBH",2,false
"Wizards",3,false
"John Wall",3,false
"#7DaysUntilConnorsBook",3,false
"Pacers",4,false
"#BeingMaryJane",2,false
"George Hill",4,false
"Kevin Gregg",2,false
"Roy Hibbert",6,false
"Wonderlic",1,false
"Jae Crowder",5,false
"Evan Turner",1,false
"#BayAreaBPTW",8,false
"The Little Rascals",1,false
"#Handwritten",1,false
"#RubioRuse",6,false
"Shane Greene",7,false
"Homaro Cantu",2,false
"Harvey",9,false
"#Browns",11,false
"#UnlikelyParentingAdvice",14,false
"Sugar Ray",3,false
"Utley",3,false
"Strasburg",1,false
"Carlos Carrasco",10,false
"Black Lives Matter",5,false
"Chase Utley",3,false
"MTV Give Us Eye Candy",1,false
"#HandwrittenChat",10,false
"#19Browns",5,false
"Paul Pierce",17,false
"#oakmtg",11,false
"City Hall",9,false
"Brooklyn Bridge",7,false
"#ClothesPinChallenge",3,false
"#SpaceX",8,false
"Atletico",3,false
"I Really Like You",13,false
"Real Madrid",7,false
"#Falcon9",3,false
"Varane",1,false
"#Disneyland60",2,false
"#FixPatents",3,false
"Madrid",5,false
"Dennis Quaid",1,false
"#HandwrittenBuyouts",1,false
"#CiscoChat",1,false
"#Agility2015",3,false
"#SAPYouthChat",5,false
"Guitar Hero Live",9,false
"Celebrity Deathmatch",23,false
"#MKTGnation",21,false
"Herb Trimpe",16,false
"WWDC",15,false
"#ToTheGirls",23,false
"Percy Sledge",31,false
"Guitar Hero",17,false
"#BringBackOurGirls",12,false
"#EqualPayDay",37,false
"Mark Reeds",7,false
"Abraham Lincoln",7,false
"#FreeConeDay",14,false
"#civictech",18,false
"Rita Wilson",7,false
"Ike Taylor",12,false
"#ArtistAloud",3,false
"#FORRforum",17,false
"John Wilkes Booth",3,false
"Feliz Martes",1,false
"Pony Express",5,false
"Star Ocean 5",9,false
"Chapter House",2,false
"Suspect in North Carolina",8,false
"President Abraham Lincoln",2,false
"Good Tuesday",11,false
"University Hall",4,false
"Alcatel-Lucent",1,false
"P-22",3,false
"Madonna",18,false
"#HandwrittenAtMidnight",18,false
"#SFGOpeningDay",18,false
"Mufasa",8,false
"#ShutDownA14",52,false
"The Replacements",2,false
"#HandwittenOniTunes",5,false
"Klay Thompson",1,false
"Jake and Dom",3,false
"#Guess1DFifthAlbumTitle",12,false
"#WhereAreUNow",1,false
"Grizzlies",8,false
"#MOTAVATORMONDAY",26,false
"Wango Tango",1,false
"The Warriors",12,false
"Barter 6",24,false
"My Side",20,false
"#BlackInkCrew",8,false
"#RAWLondon",13,false
"Crabtree",9,false
"#DWTS",20,false
"Ivan Rabb",3,false
"#CollegeMovies",40,false
"Klay",36,false
"#HandwrittenOniTunes",15,false
